Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method,Weather_Condition
TXN-8740,2026-04-11,13:28,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8780,2026-04-11,13:28,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8730,2026-04-11,13:29,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8750,2026-04-11,13:50,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8719,2026-04-11,13:55,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-8756,2026-04-11,14:02,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8751,2026-04-11,14:13,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8714,2026-04-11,14:18,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-8760,2026-04-11,14:19,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8717,2026-04-11,14:25,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8689,2026-04-11,14:28,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8748,2026-04-11,14:28,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8706,2026-04-11,14:30,Putrajaya,Espresso-based,Espresso,4,7.0,28.0,QR,Sunny
TXN-8726,2026-04-11,14:46,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8696,2026-04-11,15:06,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8734,2026-04-11,15:12,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8790,2026-04-11,15:13,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8774,2026-04-11,15:29,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8762,2026-04-11,15:39,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8786,2026-04-11,16:00,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8697,2026-04-11,16:05,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8741,2026-04-11,16:05,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8736,2026-04-11,16:08,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8776,2026-04-11,16:27,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,Cash,Sunny
TXN-8739,2026-04-11,16:29,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8795,2026-04-11,16:33,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8783,2026-04-11,16:49,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8698,2026-04-11,16:50,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8712,2026-04-11,16:52,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8746,2026-04-11,16:52,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8711,2026-04-11,17:10,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-8798,2026-04-11,17:20,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8749,2026-04-11,17:21,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8728,2026-04-11,17:27,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8770,2026-04-11,17:27,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-8735,2026-04-11,17:30,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8785,2026-04-11,17:30,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8733,2026-04-11,17:33,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8705,2026-04-11,17:35,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-8765,2026-04-11,17:44,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-8761,2026-04-11,17:49,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-8747,2026-04-11,17:55,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8727,2026-04-11,17:56,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8779,2026-04-11,18:01,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8758,2026-04-11,18:05,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8691,2026-04-11,18:25,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-8709,2026-04-11,18:28,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8767,2026-04-11,18:40,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8787,2026-04-11,18:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8769,2026-04-11,18:53,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8722,2026-04-11,18:54,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-8742,2026-04-11,18:56,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8782,2026-04-11,19:07,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8794,2026-04-11,19:11,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-8773,2026-04-11,19:13,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8720,2026-04-11,19:19,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8784,2026-04-11,19:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8791,2026-04-11,19:54,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8725,2026-04-11,20:29,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-8704,2026-04-11,20:36,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8745,2026-04-11,20:36,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-8789,2026-04-11,20:40,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-8693,2026-04-11,20:47,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8718,2026-04-11,20:48,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-8732,2026-04-11,20:52,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8766,2026-04-11,20:52,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-8695,2026-04-11,20:58,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8788,2026-04-11,21:21,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8690,2026-04-11,21:24,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-8724,2026-04-11,21:26,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8731,2026-04-11,21:29,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8796,2026-04-11,21:38,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8694,2026-04-11,21:42,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,QR,Sunny
TXN-8793,2026-04-11,21:46,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-8744,2026-04-11,21:48,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-8775,2026-04-11,21:48,Puncak Alam,Espresso-based,Espresso,4,7.0,28.0,QR,Sunny
TXN-8702,2026-04-11,21:59,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-8806,2026-04-12,08:19,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-8802,2026-04-12,08:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8856,2026-04-12,08:27,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8910,2026-04-12,08:29,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8861,2026-04-12,08:34,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-8800,2026-04-12,08:40,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8853,2026-04-12,08:44,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-8851,2026-04-12,09:06,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8833,2026-04-12,09:12,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8831,2026-04-12,09:19,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-8839,2026-04-12,09:21,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8815,2026-04-12,09:27,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8855,2026-04-12,09:36,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8913,2026-04-12,09:37,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-8903,2026-04-12,09:54,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8826,2026-04-12,09:55,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Raining
TXN-8829,2026-04-12,10:04,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-8814,2026-04-12,10:08,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-8911,2026-04-12,10:18,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8801,2026-04-12,10:29,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8825,2026-04-12,10:30,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-8828,2026-04-12,10:32,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8880,2026-04-12,10:39,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8813,2026-04-12,10:45,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8849,2026-04-12,10:48,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8907,2026-04-12,10:48,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-8916,2026-04-12,10:59,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8837,2026-04-12,11:07,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-8893,2026-04-12,11:13,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8873,2026-04-12,11:15,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8808,2026-04-12,11:20,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8863,2026-04-12,11:22,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-8844,2026-04-12,11:30,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-8838,2026-04-12,11:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8883,2026-04-12,11:38,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8842,2026-04-12,11:40,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8879,2026-04-12,11:48,Puncak Alam,Espresso-based,Espresso,4,7.0,28.0,QR,Sunny
TXN-8866,2026-04-12,12:00,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-8804,2026-04-12,12:14,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8904,2026-04-12,12:19,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8843,2026-04-12,12:26,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8848,2026-04-12,12:30,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8890,2026-04-12,12:31,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8834,2026-04-12,12:32,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-8823,2026-04-12,12:35,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Raining
TXN-8857,2026-04-12,13:05,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8875,2026-04-12,13:06,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8881,2026-04-12,13:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8912,2026-04-12,13:12,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-8819,2026-04-12,13:19,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8905,2026-04-12,13:25,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash,Sunny
TXN-8840,2026-04-12,13:26,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8889,2026-04-12,13:30,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-8906,2026-04-12,13:47,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-8908,2026-04-12,14:00,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8895,2026-04-12,14:01,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-8877,2026-04-12,14:17,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-8897,2026-04-12,14:25,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8882,2026-04-12,14:51,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-8827,2026-04-12,14:59,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-8816,2026-04-12,15:00,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-8822,2026-04-12,15:14,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8878,2026-04-12,15:14,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8891,2026-04-12,15:14,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8892,2026-04-12,15:14,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8900,2026-04-12,15:17,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8870,2026-04-12,15:35,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8846,2026-04-12,15:42,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-8909,2026-04-12,15:46,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-8894,2026-04-12,15:48,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8803,2026-04-12,15:55,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8799,2026-04-12,16:03,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8871,2026-04-12,16:08,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8884,2026-04-12,16:10,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-8830,2026-04-12,16:11,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash,Raining
TXN-8868,2026-04-12,16:20,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8872,2026-04-12,16:53,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8845,2026-04-12,17:02,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-8865,2026-04-12,17:02,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8860,2026-04-12,17:06,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8862,2026-04-12,17:08,Puncak Alam,Espresso-based,Americano,4,9.0,36.0,QR,Sunny
TXN-8807,2026-04-12,17:16,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8847,2026-04-12,17:27,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-8898,2026-04-12,17:28,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-8869,2026-04-12,17:30,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8864,2026-04-12,17:49,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8811,2026-04-12,18:12,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8874,2026-04-12,18:12,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8805,2026-04-12,18:19,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-8876,2026-04-12,18:20,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8859,2026-04-12,18:21,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8858,2026-04-12,18:25,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-8914,2026-04-12,18:25,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8809,2026-04-12,18:31,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-8835,2026-04-12,18:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8832,2026-04-12,18:39,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-8886,2026-04-12,18:45,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8818,2026-04-12,18:56,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8915,2026-04-12,18:56,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8841,2026-04-12,19:03,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8901,2026-04-12,19:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8867,2026-04-12,19:10,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-8854,2026-04-12,19:49,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8888,2026-04-12,19:49,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-8896,2026-04-12,19:51,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8899,2026-04-12,19:54,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-8852,2026-04-12,20:05,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8821,2026-04-12,20:14,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8885,2026-04-12,20:37,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-8824,2026-04-12,20:52,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8810,2026-04-12,20:56,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash,Raining
TXN-8820,2026-04-12,20:57,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8902,2026-04-12,21:26,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8887,2026-04-12,21:30,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8817,2026-04-12,21:36,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8812,2026-04-12,21:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8850,2026-04-12,21:55,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-8836,2026-04-12,21:58,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8987,2026-04-13,08:00,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-9006,2026-04-13,08:02,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash,Raining
TXN-9009,2026-04-13,08:06,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8976,2026-04-13,08:18,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Raining
TXN-8950,2026-04-13,08:21,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9013,2026-04-13,08:21,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-8981,2026-04-13,08:29,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8927,2026-04-13,08:43,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8920,2026-04-13,08:47,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8928,2026-04-13,08:51,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-9003,2026-04-13,08:54,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Raining
TXN-9004,2026-04-13,09:04,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8963,2026-04-13,09:05,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-9007,2026-04-13,09:15,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-8934,2026-04-13,09:18,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8957,2026-04-13,09:18,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8926,2026-04-13,09:19,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-8961,2026-04-13,09:21,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-8935,2026-04-13,09:24,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8940,2026-04-13,09:28,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8965,2026-04-13,09:32,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8919,2026-04-13,09:36,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-8972,2026-04-13,09:39,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash,Raining
TXN-8939,2026-04-13,10:18,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9014,2026-04-13,10:23,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-9020,2026-04-13,10:28,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8995,2026-04-13,10:36,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8984,2026-04-13,10:50,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-8951,2026-04-13,10:58,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash,Sunny
TXN-8953,2026-04-13,11:03,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-8969,2026-04-13,11:07,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-8947,2026-04-13,11:16,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9017,2026-04-13,11:21,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-9010,2026-04-13,11:35,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-8979,2026-04-13,12:08,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8948,2026-04-13,12:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9000,2026-04-13,12:28,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-8959,2026-04-13,12:40,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-8918,2026-04-13,12:41,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-8932,2026-04-13,12:44,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8971,2026-04-13,12:44,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8956,2026-04-13,12:46,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8968,2026-04-13,12:50,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8929,2026-04-13,12:53,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8958,2026-04-13,12:57,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9005,2026-04-13,12:59,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Raining
TXN-8960,2026-04-13,13:02,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-8945,2026-04-13,13:26,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8922,2026-04-13,13:34,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
