Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-8282,7/4/2026,12:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-8205,7/4/2026,12:35,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8274,7/4/2026,12:41,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8299,7/4/2026,12:43,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-8230,7/4/2026,12:56,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8246,7/4/2026,13:06,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8212,7/4/2026,13:18,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-8265,7/4/2026,13:19,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8198,7/4/2026,13:39,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8289,7/4/2026,13:54,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8199,7/4/2026,14:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-8250,7/4/2026,14:11,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8216,7/4/2026,14:14,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8271,7/4/2026,14:23,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8225,7/4/2026,14:40,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8261,7/4/2026,14:45,Puncak Alam,Milk-based,Mocha,4,12,48,QR
TXN-8272,7/4/2026,14:46,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8244,7/4/2026,14:56,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-8259,7/4/2026,15:02,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8283,7/4/2026,15:14,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8226,7/4/2026,15:19,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8232,7/4/2026,15:30,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8221,7/4/2026,15:37,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8201,7/4/2026,15:52,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-8241,7/4/2026,15:55,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8242,7/4/2026,15:58,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-8292,7/4/2026,16:09,Puncak Alam,Milk-based,Mocha,3,12,36,Cash
TXN-8278,7/4/2026,16:13,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8233,7/4/2026,16:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8275,7/4/2026,16:21,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8258,7/4/2026,16:24,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8235,7/4/2026,16:30,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8298,7/4/2026,16:42,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8264,7/4/2026,16:58,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8229,7/4/2026,17:18,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-8223,7/4/2026,17:28,Putrajaya,Milk-based,Latte,4,11,44,QR
TXN-8237,7/4/2026,17:36,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8245,7/4/2026,17:36,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8206,7/4/2026,17:48,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-8220,7/4/2026,17:49,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8243,7/4/2026,18:10,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8209,7/4/2026,18:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-8268,7/4/2026,18:20,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-8297,7/4/2026,18:20,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8236,7/4/2026,18:23,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8281,7/4/2026,18:26,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8262,7/4/2026,18:36,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8210,7/4/2026,18:43,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-8257,7/4/2026,18:54,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8295,7/4/2026,18:57,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-8267,7/4/2026,18:58,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-8240,7/4/2026,19:00,Puncak Alam,Espresso-based,Americano,2,9,18,Cash
TXN-8284,7/4/2026,19:20,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8277,7/4/2026,19:30,Puncak Alam,Milk-based,Cappuccino,4,11,44,QR
TXN-8231,7/4/2026,19:39,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8249,7/4/2026,19:50,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8218,7/4/2026,20:14,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8291,7/4/2026,20:20,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8296,7/4/2026,20:20,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8300,7/4/2026,20:24,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8208,7/4/2026,20:27,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8288,7/4/2026,20:56,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-8228,7/4/2026,21:02,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8239,7/4/2026,21:12,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8247,7/4/2026,21:29,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8293,7/4/2026,21:40,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8301,7/4/2026,21:42,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8269,7/4/2026,21:43,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8211,7/4/2026,21:46,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-8255,7/4/2026,21:46,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8251,7/4/2026,21:50,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8385,8/4/2026,8:03,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8325,8/4/2026,8:06,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8359,8/4/2026,8:06,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8331,8/4/2026,8:12,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8404,8/4/2026,8:17,Puncak Alam,Espresso-based,Espresso,2,7,14,Cash
TXN-8320,8/4/2026,8:27,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8375,8/4/2026,8:31,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-8381,8/4/2026,8:37,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8337,8/4/2026,9:12,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8367,8/4/2026,9:20,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-8402,8/4/2026,9:27,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8428,8/4/2026,9:29,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-8431,8/4/2026,9:37,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8368,8/4/2026,9:41,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8411,8/4/2026,9:43,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8341,8/4/2026,9:45,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8364,8/4/2026,9:45,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8304,8/4/2026,9:47,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8358,8/4/2026,9:48,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8334,8/4/2026,9:49,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8373,8/4/2026,9:53,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-8360,8/4/2026,9:55,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8398,8/4/2026,10:03,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8421,8/4/2026,10:03,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8310,8/4/2026,10:11,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-8338,8/4/2026,10:12,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-8313,8/4/2026,10:15,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8342,8/4/2026,10:16,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-8340,8/4/2026,10:19,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-8382,8/4/2026,10:23,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-8316,8/4/2026,10:27,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-8371,8/4/2026,10:41,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8423,8/4/2026,10:58,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8336,8/4/2026,11:01,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-8305,8/4/2026,11:02,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8401,8/4/2026,11:04,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-8440,8/4/2026,11:07,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8332,8/4/2026,11:11,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8319,8/4/2026,11:36,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8307,8/4/2026,11:48,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8397,8/4/2026,11:53,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8312,8/4/2026,11:56,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8438,8/4/2026,12:14,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-8374,8/4/2026,12:27,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-8330,8/4/2026,12:50,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8321,8/4/2026,12:51,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8361,8/4/2026,12:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8434,8/4/2026,13:03,Puncak Alam,Espresso-based,Espresso,3,7,21,QR
TXN-8345,8/4/2026,13:12,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8424,8/4/2026,13:29,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-8380,8/4/2026,13:30,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8379,8/4/2026,13:31,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8435,8/4/2026,13:31,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-8387,8/4/2026,13:40,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8346,8/4/2026,13:44,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-8376,8/4/2026,13:54,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8369,8/4/2026,14:15,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8357,8/4/2026,14:16,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-8395,8/4/2026,14:18,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-8408,8/4/2026,14:31,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8390,8/4/2026,14:42,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8323,8/4/2026,14:48,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8347,8/4/2026,14:59,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8350,8/4/2026,15:00,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8410,8/4/2026,15:16,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8407,8/4/2026,15:21,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8400,8/4/2026,15:26,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8418,8/4/2026,15:27,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8396,8/4/2026,15:37,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8329,8/4/2026,15:39,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-8422,8/4/2026,15:40,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8416,8/4/2026,15:41,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8386,8/4/2026,15:47,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8363,8/4/2026,15:49,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8413,8/4/2026,15:54,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-8429,8/4/2026,16:06,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-8326,8/4/2026,16:07,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8414,8/4/2026,16:09,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8343,8/4/2026,16:14,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-8417,8/4/2026,16:16,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8378,8/4/2026,16:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8394,8/4/2026,16:17,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8392,8/4/2026,16:25,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-8426,8/4/2026,16:31,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8327,8/4/2026,16:33,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-8437,8/4/2026,16:38,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8393,8/4/2026,17:01,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-8427,8/4/2026,17:02,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8356,8/4/2026,17:12,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-8415,8/4/2026,17:18,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8366,8/4/2026,17:21,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8322,8/4/2026,17:24,Putrajaya,Espresso-based,Espresso,3,7,21,Cash
TXN-8409,8/4/2026,17:31,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-8362,8/4/2026,17:36,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-8384,8/4/2026,17:39,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8439,8/4/2026,17:49,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8311,8/4/2026,17:52,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8348,8/4/2026,17:52,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-8349,8/4/2026,17:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-8315,8/4/2026,17:54,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8354,8/4/2026,17:59,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8370,8/4/2026,18:15,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8406,8/4/2026,18:39,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-8353,8/4/2026,18:45,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8324,8/4/2026,18:57,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8436,8/4/2026,18:58,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-8403,8/4/2026,19:07,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8420,8/4/2026,19:07,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8306,8/4/2026,19:09,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8351,8/4/2026,19:15,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8433,8/4/2026,19:24,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8432,8/4/2026,19:39,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-8399,8/4/2026,19:41,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8383,8/4/2026,19:50,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-8328,8/4/2026,19:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8352,8/4/2026,19:56,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8391,8/4/2026,20:01,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8419,8/4/2026,20:05,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-8344,8/4/2026,20:29,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-8317,8/4/2026,20:31,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8308,8/4/2026,20:44,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8333,8/4/2026,20:45,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8303,8/4/2026,20:47,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-8302,8/4/2026,20:49,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8314,8/4/2026,20:49,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-8412,8/4/2026,20:50,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-8339,8/4/2026,20:51,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-8377,8/4/2026,20:54,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8365,8/4/2026,20:55,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8388,8/4/2026,21:17,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-8355,8/4/2026,21:22,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-8405,8/4/2026,21:26,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8309,8/4/2026,21:32,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8318,8/4/2026,21:48,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8430,8/4/2026,21:50,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-8372,8/4/2026,21:55,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8389,8/4/2026,21:56,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-8335,8/4/2026,21:57,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-8425,8/4/2026,21:58,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8469,9/4/2026,8:00,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8483,9/4/2026,8:05,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8443,9/4/2026,8:12,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-8522,9/4/2026,8:15,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8478,9/4/2026,8:16,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-8476,9/4/2026,8:24,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8493,9/4/2026,8:26,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8489,9/4/2026,8:32,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8511,9/4/2026,8:59,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-8447,9/4/2026,9:01,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-8488,9/4/2026,9:02,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-8548,9/4/2026,9:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8453,9/4/2026,9:12,Putrajaya,Milk-based,Cappuccino,2,11,22,Cash
TXN-8499,9/4/2026,9:22,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-8498,9/4/2026,9:25,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-8494,9/4/2026,9:37,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-8492,9/4/2026,9:57,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8515,9/4/2026,10:00,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-8458,9/4/2026,10:06,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-8466,9/4/2026,10:07,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8537,9/4/2026,10:19,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8542,9/4/2026,10:31,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8496,9/4/2026,10:37,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-8459,9/4/2026,10:38,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8529,9/4/2026,10:49,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8547,9/4/2026,10:50,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8441,9/4/2026,10:59,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-8540,9/4/2026,11:02,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-8491,9/4/2026,11:11,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-8506,9/4/2026,11:35,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-8500,9/4/2026,11:37,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8521,9/4/2026,11:38,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-8482,9/4/2026,11:44,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8507,9/4/2026,11:51,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-8520,9/4/2026,11:57,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-8472,9/4/2026,11:58,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-8475,9/4/2026,12:06,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-8502,9/4/2026,12:26,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8513,9/4/2026,12:57,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8479,9/4/2026,13:05,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-8532,9/4/2026,13:13,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8484,9/4/2026,13:31,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8514,9/4/2026,13:33,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8524,9/4/2026,13:37,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-8490,9/4/2026,13:40,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8449,9/4/2026,13:48,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8450,9/4/2026,13:50,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8536,9/4/2026,13:51,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8503,9/4/2026,13:58,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-8508,9/4/2026,14:01,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-8545,9/4/2026,14:17,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8462,9/4/2026,14:19,Putrajaya,Espresso-based,Americano,3,9,27,Cash
TXN-8473,9/4/2026,14:35,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-8525,9/4/2026,14:36,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8455,9/4/2026,14:49,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-8486,9/4/2026,14:52,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-8501,9/4/2026,14:58,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-8452,9/4/2026,15:02,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-8444,9/4/2026,15:07,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8509,9/4/2026,15:09,Putrajaya,Milk-based,Latte,3,11,33,QR
TXN-8457,9/4/2026,15:19,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-8539,9/4/2026,15:19,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-8523,9/4/2026,15:44,Puncak Alam,Espresso-based,Espresso,3,7,21,QR
TXN-8505,9/4/2026,15:50,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8495,9/4/2026,15:53,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-8481,9/4/2026,15:54,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-8461,9/4/2026,16:09,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8465,9/4/2026,16:12,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-8468,9/4/2026,16:16,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-8442,9/4/2026,16:17,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-8464,9/4/2026,16:25,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-8474,9/4/2026,16:30,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-8527,9/4/2026,16:32,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-8533,9/4/2026,16:33,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-8477,9/4/2026,16:44,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-8460,9/4/2026,16:46,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-8544,9/4/2026,16:46,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-8543,9/4/2026,16:50,Puncak Alam,Espresso-based,Americano,1,9,9,QR
